Name,URL,Category,Description,Comment/Reason,Language,Target OS,Author,last_commit,Commits,Branch,Packages,Releases,Watch,Star,Fork,Tags,Has Readme,Readme,Repo Name
iOS/macOS/Linux Remote Administration Tool,https://github.com/neoneggplant/EggShell.git,,,,"[""Objective-C"",""Python"",""C"",""Objective-C++"",""Logos"",""Makefile""]",,neoneggplant,"September 24, 2018",,2,0,0,107,1.2k,310,"ios, macos, pentest-tool, pentest-scripts, information-security, metasploit, exploitation, remote-admin-tool, meterpreter, reverse-shell, jailbreak",Yes,,EggShell
,https://github.com/netbiosX/Checklists,,,,,,,,,,,,,,,,,,
Domain name permutation engine written in Go,https://github.com/netevert/dnsmorph.git,,,,"[""Go""]",,netevert,,,2,0,11,17,118,16,"permutation-algorithms, permutations, domains, dns, golang, go, typosquatting, phishing, phishing-attacks, phishing-sites, pentest-tool, threatintel, threat-intelligence, penetration-testing",Yes,,dnsmorph
,https://github.com/netsniff-ng/netsniff-ng,,,,,,,,,,,,,,,,,,
A collection of scripts for assessing Microsoft Azure security,https://github.com/NetSPI/MicroBurst.git,,,,"[""PowerShell""]",,NetSPI,"January 17, 2020",,3,0,0,24,265,58,,Yes,,MicroBurst
NetSPI PowerShell Scripts,https://github.com/NetSPI/PowerShell.git,,,,"[""PowerShell""]",,NetSPI,,,1,0,0,59,133,62,,Yes,,PowerShell
PowerUpSQL: A PowerShell Toolkit for Attacking SQL Server,https://github.com/NetSPI/PowerUpSQL.git,,,,"[""PowerShell"",""TSQL"",""C#"",""C++""]",,NetSPI,"February 18, 2020",,2,0,0,85,1k,268,,Yes,,PowerUpSQL
DLL Injection Library & Tools,https://github.com/nettitude/DLLInjection.git,,,,"[""C++"",""C"",""CMake"",""Batchfile""]",,nettitude,,,1,0,0,16,58,23,,Yes,,DLLInjection
"The PowerThIEf, an Internet Explorer Post Exploitation library",https://github.com/nettitude/Invoke-PowerThIEf.git,,,,"[""PowerShell""]",,nettitude,"July 19, 2018",,2,0,0,47,109,21,,Yes,,Invoke-PowerThIEf
Python Server for PoshC2,https://github.com/nettitude/PoshC2.git,,,,"[""PowerShell"",""Python"",""C#"",""Shell"",""JavaScript"",""C""]",,nettitude,"February 18, 2020",,3,0,11,22,344,88,,Yes,,PoshC2
,https://github.com/nettitude/PoshC2_Python,,,,,,,,,,,,,,,,,,
,https://github.com/nettitude/Prowl.git,,,,"[""Python""]",,nettitude,"June 8, 2018",,2,0,0,23,245,62,,Yes,,Prowl
Tunnellable HTTP/HTTPS socks4a proxy written in C# and deployable via PowerShell,https://github.com/nettitude/SharpSocks.git,,,,"[""C#"",""PowerShell""]",,nettitude,"July 8, 2019",,1,0,0,47,185,41,,Yes,,SharpSocks
Exploitation for XSS,https://github.com/nettitude/xss_payloads.git,,,,"[""PHP"",""JavaScript""]",,nettitude,"August 9, 2019",,1,0,0,39,517,121,,Yes,,xss_payloads
A dumb script for finding dumb coding errors in WordPress plugins,https://github.com/nettitude/zeropress.git,,,,"[""Python""]",,nettitude,"August 5, 2019",,1,0,0,51,45,18,,Yes,,zeropress
,https://github.com/netzob/netzob,,,,,,,,,,,,,,,,,,
,https://github.com/NewEraCracker/LOIC,,,,,,,,,,,,,,,,,,
A toolset to make a system look as if it was the victim of an APT attack,https://github.com/NextronSystems/APTSimulator.git,,,,"[""Batchfile""]",,NextronSystems,"June 13, 2018",,1,0,11,90,1.1k,235,,Yes,,APTSimulator
"An automated script that download potential exploit for linux kernel from exploitdb, and compile them automatically",https://github.com/ngalongc/AutoLocalPrivilegeEscalation.git,,,,"[""Python"",""Shell""]",,ngalongc,"April 30, 2016",,1,0,0,27,420,182,,Yes,,AutoLocalPrivilegeEscalation
,https://github.com/ngalongc/bug-bounty-reference,,,,,,,,,,,,,,,,,,
,https://github.com/Nhoya/gOSINT,,,,,,,,,,,,,,,,,,
"🎬 ScreenToGif allows you to record a selected area of your screen, edit and save it as a gif or video.",https://github.com/NickeManarin/ScreenToGif.git,,,,"[""C#"",""CSS""]",,NickeManarin,"February 19, 2020",,3,0,41,329,9.8k,1.1k,"gif, recorder, editor, video, webcam, sketchboard, wpf",Yes,,ScreenToGif
Java RMI enumeration and attack tool.,https://github.com/NickstaDB/BaRMIe.git,,,,"[""Java""]",,NickstaDB,"September 28, 2017",,1,0,2,20,396,71,,Yes,,BaRMIe
,https://github.com/nil0x42/duplicut,,,,,,,,,,,,,,,,,,
,https://github.com/nil0x42/phpsploit,,,,,,,,,,,,,,,,,,
nixawk/pentest-wiki,https://github.com/nixawk/pentest-wiki,," PENTEST-WIKI is a free online security knowledge library for pentesters / researchers. If you have a good idea, please share it with others.",,,,,,,,,,,,,,,,
Nmap - the Network Mapper. Github mirror of official SVN repository.,https://github.com/nmap/nmap.git,,,,"[""C"",""Lua"",""C++"",""Python"",""Shell"",""Makefile"",""Other""]",,nmap,"February 20, 2020",,1,0,0,303,3.8k,1.3k,"c-plus-plus, lua, security, port-scanner, machine-learning, linux, windows, osx, network-discovery, service-discovery, asynchronous, socket, nmap, libpcap, pcre, netcat, ping",Yes,,nmap
,https://github.com/no0be/DNSlivery,,,,,,,,,,,,,,,,,,
,https://github.com/nomi-sec/PoC-in-GitHub,,,,,,,,,,,,,,,,,,
[Linux] Two Privilege Escalation techniques abusing sudo token,https://github.com/nongiach/sudo_inject.git,,,,"[""C"",""Shell"",""Makefile""]",,nongiach,"April 14, 2019",,1,0,0,13,500,92,,Yes,,sudo_inject
,https://github.com/noperator/CVE-2019-18935,,,,,,,,,,,,,,,,,,
,https://github.com/NorthwaveNL/fridax,,,,,,,,,,,,,,,,,,
,https://github.com/NotMedic/NetNTLMtoSilverTicket,,,,,,,,,,,,,,,,,,
,https://github.com/nsacyber/Mitigating-Web-Shells,,,,,,,,,,,,,,,,,,
Imports Reconstructor,https://github.com/NtQuery/Scylla.git,,,,"[""C++"",""C"",""Batchfile""]",,NtQuery,"January 5, 2019",,1,0,8,49,472,137,,Yes,,Scylla
,https://github.com/NullArray/AutoSploit,,,,,,,,,,,,,,,,,,
"Bash script purposed for system enumeration, vulnerability identification and privilege escalation.",https://github.com/NullArray/MIDA-Multitool.git,,,,"[""Shell""]",,NullArray,,,1,0,0,13,136,71,"privilege-escalation, enumeration, vulnerability-identification, bash, root, exploitation, pentest, pentesting, shell, shell-script, exploit, bash-script",Yes,,MIDA-Multitool
A Bash script that downloads and unzips scripts that will aid with privilege escalation on a Linux system.,https://github.com/NullArray/RootHelper.git,,,,"[""Shell""]",,NullArray,,,1,0,0,32,347,183,"privilege-escalation, shellscript, root, exploits, linux, enumeration, bash",Yes,,RootHelper
NetRipper - Smart traffic sniffing for penetration testers,https://github.com/NytroRST/NetRipper.git,,,,"[""PowerShell"",""C++"",""C"",""Shell"",""Ruby"",""Makefile"",""Batchfile""]",,NytroRST,"May 28, 2019",,1,0,0,109,1.1k,279,,Yes,,NetRipper
locate and attack Lync/Skype for Business,https://github.com/nyxgeek/lyncsmash.git,,,,"[""Python"",""Shell""]",,nyxgeek,,,1,0,0,11,224,52,"skype-for-business, lync, hacking, brute-force, user-enumeration, derbycon, pentesting",Yes,,lyncsmash
retrieve information via O365 with a valid cred,https://github.com/nyxgeek/o365recon.git,,,,"[""PowerShell""]",,nyxgeek,"May 17, 2019",,1,0,0,10,141,26,"o365, office365, hacking, pentesting, user-enumeration",Yes,,o365recon
Rapid Attack Infrastructure (RAI),https://github.com/obscuritylabs/RAI.git,,,,"[""Dockerfile"",""Shell""]",,obscuritylabs,"August 25, 2019",,2,0,0,11,179,30,,Yes,,RAI
,https://github.com/odedshimon/BruteShark,,,,,,,,,,,,,,,,,,
The official Exploit Database repository,https://github.com/offensive-security/exploitdb.git,,,,"[""C"",""Python"",""Ruby"",""Perl"",""HTML"",""PHP"",""Other""]",,offensive-security,"February 21, 2020",,1,0,562,691,5k,1.4k,,Yes,,exploitdb
"A sugared version of RottenPotatoNG, with a bit of juice, i.e. another Local Privilege Escalation tool, from a Windows Service Accounts to NT AUTHORITY\SYSTEM.",https://github.com/ohpe/juicy-potato.git,,,,"[""C++"",""PowerShell"",""Other""]",,ohpe,"January 14, 2019",,1,0,0,32,723,182,"clsid, dcom, privilege-escalation, windows, juicy-potato, rottenpotatong",Yes,,juicy-potato
"Directory/File, DNS and VHost busting tool written in Go",https://github.com/OJ/gobuster.git,,,,"[""Go"",""Batchfile"",""Makefile"",""Dockerfile""]",,OJ,"February 17, 2020",,2,0,14,101,2.7k,477,"go, pentesting, tool, dns, web",Yes,,gobuster
Blueborne CVE-2017-0785 Android information leak vulnerability,https://github.com/ojasookert/CVE-2017-0785.git,,,,"[""Python""]",,ojasookert,,,1,0,0,44,413,183,"blueborne, poc, cve-2017-0785, exploit",Yes,,CVE-2017-0785
Penetration Testing Reference Bank - OSCP / PTP & PTX Cheatsheet,https://github.com/OlivierLaflamme/Cheatsheet-God.git,,,,[],,OlivierLaflamme,"February 12, 2020",,1,0,0,160,2k,639,"penetration-testing, security, hacking, cheatsheet, oscp, information-security, pentesting, howto-tutorial, refresher, penetration-test, cheatsheet-god, oscp5, oscp-tools, oscp-journey, penetration, security-tools, security-vulnerability, hacking-tool, hacking-code, awesome",Yes,,Cheatsheet-God
Hide your Powershell script in plain sight. Bypass all Powershell security features,https://github.com/OmerYa/Invisi-Shell.git,,,,"[""C++"",""Batchfile"",""C""]",,OmerYa,,,1,0,0,26,457,73,,Yes,,Invisi-Shell
A PowerShell example of the Windows zero day priv esc,https://github.com/OneLogicalMyth/zeroday-powershell.git,,,,"[""PowerShell"",""C++""]",,OneLogicalMyth,,,1,0,0,11,296,89,,Yes,,zeroday-powershell
,https://github.com/onethawt/reverseengineering-reading-list,,,,,,,,,,,,,,,,,,
,https://github.com/onlurking/awesome-infosec,,,,,,,,,,,,,,,,,,
Modified hostapd to facilitate AP impersonation attacks,https://github.com/OpenSecurityResearch/hostapd-wpe.git,,,,"[""Makefile"",""Shell""]",,OpenSecurityResearch,"November 14, 2017",,1,0,0,37,372,87,,No,,hostapd-wpe
,https://github.com/opsdisk/pagodo,,,,,,,,,,,,,,,,,,
,https://github.com/Orange-Cyberdefense/fenrir-ocd.git,,,,"[""Python""]",,Orange-Cyberdefense,"December 18, 2019",,2,0,0,13,119,29,,Yes,,fenrir-ocd
Automate XPath injection attacks to retrieve documents,https://github.com/orf/xcat.git,,,,"[""Python"",""Shell""]",,orf,"January 11, 2020",,1,0,0,14,212,56,,Yes,,xcat
A unique automated LFi Exploiter with Bind/Reverse Shells,https://github.com/OsandaMalith/LFiFreak.git,,,,"[""Python""]",,OsandaMalith,"June 25, 2015",,2,0,0,12,178,64,,Yes,,LFiFreak
LSASS memory dumper using direct system calls and API unhooking.,https://github.com/outflanknl/Dumpert.git,,,,"[""C"",""Assembly""]",,outflanknl,"July 5, 2019",,1,0,0,17,335,75,,Yes,,Dumpert
"A cross-platform assistant for creating malicious MS Office documents. Can hide VBA macros, stomp VBA code (via P-Code) and confuse macro analysis tools. Runs on Linux, OSX and Windows.",https://github.com/outflanknl/EvilClippy.git,,,,"[""C#""]",,outflanknl,"February 6, 2020",,1,0,4,51,759,158,"ms-office, malware, macro, vba, pcode, word, excel, stomping",Yes,,EvilClippy
Automated deployment of Windows and Active Directory test lab networks. Useful for red and blue teams.,https://github.com/outflanknl/Invoke-ADLabDeployer.git,,,,"[""PowerShell""]",,outflanknl,"March 30, 2018",,1,0,0,24,352,58,,Yes,,Invoke-ADLabDeployer
Red Team's SIEM - tool for Red Teams used for tracking and alarming about Blue Team activities as well as better usability in long term operations.,https://github.com/outflanknl/RedELK.git,,,,"[""CSS"",""Python"",""Shell"",""Ruby""]",,outflanknl,"February 20, 2020",,1,0,4,50,933,147,"security, siem, monitoring, elastic, elasticsearch, logstash, kibana, red-teaming",Yes,,RedELK
"A flask wsgi application that serves files with intelligence, good for serving conditional RedTeam payloads",https://github.com/outflanknl/RedFile.git,,,,"[""Python"",""Other""]",,outflanknl,,,1,0,0,5,40,14,,Yes,,RedFile
,https://github.com/outflanknl/SharpHide,,,,,,,,,,,,,,,,,,
,https://github.com/OWASP/Amass,,,,,,,,,,,,,,,,,,
Provides boilerplate vulnerability explanations and templates which can easily be used in real-world reports,https://github.com/owtf/boilerplate-templates.git,,,,"[""JavaScript"",""HTML""]",,owtf,,,2,0,0,6,7,7,"owasp, owtf, security, pentest, templates, report",Yes,,boilerplate-templates
"Offensive Web Testing Framework (OWTF), is a framework which tries to unite great tools and make pen testing more efficient http://owtf.org https://twitter.com/owtfp",https://github.com/owtf/owtf.git,,,,"[""Python"",""JavaScript"",""Shell"",""Perl"",""Makefile"",""CSS"",""Other""]",,owtf,"August 27, 2019",,6,0,19,125,1.2k,377,"security, owasp, owtf, python, pentest, kali-linux, framework, web-application-security",Yes,,owtf
Pentester's Tools Parser (PTP) provides an unified way to retrieve the information from all (final goal) automated pentesting tools and assign an automated ranking for each finding.,https://github.com/owtf/ptp.git,,,,"[""Python""]",,owtf,,,3,0,7,8,25,12,"pentesting, vulne, owasp, owtf, python",No,,ptp
"Kadimus is a tool to check sites to lfi vulnerability , and also exploit it...",https://github.com/P0cL4bs/Kadimus.git,,,,"[""C"",""Other""]",,P0cL4bs,,,1,0,0,25,364,106,,Yes,,Kadimus
Framework for Rogue Wi-Fi Access Point Attack,https://github.com/P0cL4bs/WiFi-Pumpkin.git,,,,"[""Python"",""CSS"",""HTML"",""Other""]",,P0cL4bs,"April 7, 2019",,11,0,17,257,2.9k,696,"mitm, python, wireless, access-point, wifi, hacking, sniffing, man-in-the-middle",Yes,,WiFi-Pumpkin
Socks proxy server using powershell. Supports local and reverse connections for pivoting.,https://github.com/p3nt4/Invoke-SocksProxy.git,,,,"[""PowerShell"",""Python""]",,p3nt4,"February 6, 2020",,1,0,0,19,444,87,"powershell, socks, socks-proxy, proxy, network",Yes,,Invoke-SocksProxy
Memory Backed Powershell WebDav Server,https://github.com/p3nt4/Invoke-TmpDavFS.git,,,,"[""PowerShell""]",,p3nt4,,,1,0,0,9,107,20,"powershell, security",Yes,,Invoke-TmpDavFS
Run PowerShell with rundll32. Bypass software restrictions.,https://github.com/p3nt4/PowerShdll.git,,,,"[""C#"",""PowerShell""]",,p3nt4,"October 2, 2018",,1,0,4,49,745,157,"security, powershell, applocker",Yes,,PowerShdll
Poc for CVE-2019-1253,https://github.com/padovah4ck/CVE-2019-1253.git,,,,"[""C#"",""Batchfile""]",,padovah4ck,"September 12, 2019",,1,0,0,3,115,32,,Yes,,CVE-2019-1253
Bypass for PowerShell Constrained Language Mode,https://github.com/padovah4ck/PSByPassCLM.git,,,,"[""C#""]",,padovah4ck,"March 28, 2019",,1,0,0,3,91,20,"bypass, constraint-language, powershell-language-mode, powershell, installutil, c-sharp",Yes,,PSByPassCLM
,https://github.com/panagiks/RSPET,,,,,,,,,,,,,,,,,,
,https://github.com/Paradoxis/StegCracker,,,,,,,,,,,,,,,,,,
A curated list of resources for learning about application security,https://github.com/paragonie/awesome-appsec.git,,,,"[""PHP""]",,paragonie,"August 13, 2019",,1,0,0,300,4k,465,"security-experts, reading-list, curated, application-security, security, owasp",Yes,,awesome-appsec
,https://github.com/paralax/awesome-honeypots,,,,,,,,,,,,,,,,,,
A tool which creates a spoofed certificate of any online website and signs an Executable for AV Evasion. Works for both Windows and Linux,https://github.com/paranoidninja/CarbonCopy.git,,,,"[""Python""]",,paranoidninja,"June 4, 2019",,1,0,0,40,719,146,,Yes,,CarbonCopy
,https://github.com/PaulSec/awesome-sec-talks,,,,,,,,,,,,,,,,,,
A curated list of awesome Security Hardening techniques for Windows.,https://github.com/PaulSec/awesome-windows-domain-hardening.git,,,,[],,PaulSec,,,6,0,0,103,1.1k,207,"windows, hardening, security",Yes,,awesome-windows-domain-hardening
,https://github.com/PaulSec/DET,,,,,,,,,,,,,,,,,,
Scripts and results for finding domain frontable CloudFront domains,https://github.com/peewpw/DomainFrontDiscover.git,,,,"[""Python""]",,peewpw,"February 23, 2018",,1,0,0,4,35,9,,Yes,,DomainFrontDiscover
For when you want a computer to be done - without admin!,https://github.com/peewpw/Invoke-BSOD.git,,,,"[""PowerShell"",""C#""]",,peewpw,"April 3, 2018",,1,0,0,10,196,42,,Yes,,Invoke-BSOD
Encodes a PowerShell script in the pixels of a PNG file and generates a oneliner to execute,https://github.com/peewpw/Invoke-PSImage.git,,,,"[""PowerShell""]",,peewpw,"September 23, 2019",,1,0,0,91,1.4k,281,,Yes,,Invoke-PSImage
PowerShell Script to Dump Windows Credentials from the Credential Manager,https://github.com/peewpw/Invoke-WCMDump.git,,,,"[""PowerShell""]",,peewpw,"December 12, 2017",,1,0,0,39,616,104,,Yes,,Invoke-WCMDump
Ruby on Rails Phishing Framework,https://github.com/pentestgeek/phishing-frenzy.git,,,,"[""PHP"",""Ruby"",""HTML"",""CSS"",""JavaScript"",""CoffeeScript""]",,pentestgeek,,,15,0,0,85,591,268,,Yes,,phishing-frenzy
Tool to identify routers on the local LAN and paths to the Internet,https://github.com/pentestmonkey/gateway-finder.git,,,,"[""Python""]",,pentestmonkey,,,1,0,0,8,124,46,,No,,gateway-finder
,https://github.com/PenturaLabs/Linux_Exploit_Suggester,,,,,,,,,,,,,,,,,,
VBA Obfuscation Tools combined with an MS office document generator,https://github.com/Pepitoh/VBad.git,,,,"[""Python"",""Visual Basic .NET""]",,Pepitoh,,,2,0,0,37,359,106,"vba, vba-obfuscation, encryption",Yes,,VBad
,https://github.com/phackt/stager.dll,,,,,,,,,,,,,,,,,,
A command line tool to detect shared passwords,https://github.com/philwantsfish/shard.git,,,,"[""Scala"",""Python"",""Ruby""]",,philwantsfish,"October 5, 2016",,3,0,6,36,398,65,,Yes,,shard
PHP Static Analysis Tool - discover bugs in your code without running it!,https://github.com/phpstan/phpstan.git,,,,"[""PHP"",""Shell"",""Dockerfile""]",,phpstan,"February 21, 2020",,2,0,70,197,8.2k,607,"phpstan, static-analysis, php, php7, testing, static-code-analysis, static-analyzer",Yes,,phpstan
A black hole for Internet advertisements,https://github.com/pi-hole/pi-hole.git,,,,"[""Shell"",""Python"",""PHP"",""CSS"",""Roff"",""Dockerfile""]",,pi-hole,"September 15, 2019",,29,0,55,547,20.8k,1.4k,"pi-hole, ad-blocker, shell, blocker, raspberry-pi, cloud, dnsmasq, dhcp, dhcp-server, dns-server, dashboard",Yes,,pi-hole
This is a weaponized WSUS exploit,https://github.com/pimps/wsuxploit.git,,,,"[""Shell"",""Python"",""Visual Basic .NET""]",,pimps,"July 21, 2017",,1,0,0,14,114,30,,Yes,,wsuxploit
,https://github.com/pixel/hexedit,,,,,,,,,,,,,,,,,,
,https://github.com/pornin/TestSSLServer.git,,,,"[""C#"",""Other""]",,pornin,"July 14, 2017",,1,0,2,23,101,35,,Yes,,TestSSLServer
,https://github.com/portantier/habu,,,,,,,,,,,,,,,,,,
PowerShell for every system!,https://github.com/PowerShell/PowerShell.git,,,,"[""C#"",""PowerShell"",""Roff"",""Shell"",""Dockerfile"",""HTML""]",,PowerShell,"February 21, 2020",,3,0,78,1.1k,17.6k,2.9k,"powershell, windows, macos, linux, command-line, shell, netcore",Yes,,PowerShell
PowerTools is a collection of PowerShell projects with a focus on offensive operations.,https://github.com/PowerShellEmpire/PowerTools.git,,,,"[""PowerShell"",""C"",""Other""]",,PowerShellEmpire,"November 2, 2016",,2,0,2,164,1.2k,556,,Yes,,PowerTools
PowerSploit - A PowerShell Post-Exploitation Framework,https://github.com/PowerShellMafia/PowerSploit.git,,,,"[""PowerShell"",""C++"",""Other""]",,PowerShellMafia,"December 13, 2016",,2,0,2,686,6.5k,2.4k,,Yes,,PowerSploit
